Users, Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
User 6,0.51960176,0.10917184,1.75E-04,0.0022397,0.12823732,0.6716716,0.5713399,0.0433,0.8207135,0.74084896
User 6,0.49447298,0.0707224,2.07E-04,0.00236769,0.13555466,0.68913037,0.5847969,0.0486,0.81117976,0.7246374
User 6,0.51694745,0.10531237,1.10E-04,0.001910952,0.10943481,0.6830415,0.59914225,0.3074,0.8006426,0.7303796
User 6,0.51857847,0.10329754,9.09E-05,0.001798441,0.10299752,0.6646245,0.5842439,0.0527,0.81157815,0.74717754
User 6,0.48828918,0.09390444,1.30E-04,0.00202457,0.11593426,0.6321928,0.53826815,0.0547,0.8427736,0.7748111
User 6,0.49081734,0.068345845,7.26E-04,0.003594851,0.2056059,0.69471216,0.53292185,0.0824,0.84616446,0.7192879
User 6,0.5055396,0.056954477,5.95E-04,0.003365476,0.19252896,0.7051683,0.5562222,0.0528,0.8310336,0.7090399
User 6,0.49826238,0.07646727,5.43E-04,0.003263429,0.18670842,0.69758403,0.5522322,0.0654,0.83369035,0.71650296
User 6,0.52066797,0.10553498,4.34E-04,0.003027424,0.17324123,0.70031697,0.56660753,0.0591,0.82398784,0.713832
User 6,0.51719344,0.08281998,3.64E-04,0.002856052,0.16345721,0.7010555,0.5755176,0.0538,0.81778944,0.7131067
User 6,0.5008732,0.058981933,4.22E-04,0.0029995,0.17164725,0.70223093,0.57013285,0.0549,0.8215525,0.7119493
User 6,0.51258373,0.08130731,4.06E-04,0.002961777,0.1694938,0.70228356,0.57196784,0.0485,0.8202761,0.7118973
User 6,0.5123103,0.06885565,2.51E-04,0.00252422,0.14450113,0.68234426,0.56986165,0.0571,0.8217406,0.731031
User 6,0.47819784,0.058830712,2.68E-04,0.002577515,0.14754659,0.68998474,0.57596755,0.0559,0.8174726,0.7238239
User 6,0.51833934,0.077995926,3.34E-04,0.002775588,0.15886195,0.7029407,0.5814373,0.0655,0.81359124,0.71124846
User 6,0.48798996,0.05863916,1.77E-04,0.00224657,0.12863012,0.6779243,0.5779516,0.0549,0.81607103,0.73513174
User 6,0.51320934,0.066468455,4.09E-04,0.002969413,0.16992971,0.71808404,0.5898802,0.0961,0.8074907,0.6959564
User 6,0.48902953,0.049899343,2.94E-04,0.002661477,0.15234368,0.71322984,0.59848124,0.0421,0.80113685,0.70093024
User 6,0.48397312,0.075589836,2.99E-04,0.002675034,0.15311821,0.6946536,0.576689,0.0433,0.8169638,0.71934444
User 6,0.5421056,0.06451335,1.47E-04,0.002113486,0.12101988,0.66760445,0.5727795,0.0422,0.8197095,0.74451613
User 6,0.5005201,0.08275336,7.71E-05,0.001701442,0.097446844,0.64822376,0.57103324,0.0665,0.8209269,0.76144993
User 6,0.49711826,0.07925252,7.31E-05,0.001671794,0.095750146,0.6446052,0.56853175,0.0623,0.82266134,0.76451564
User 6,0.611162,0.104361415,1.25E-04,0.001998011,0.11441511,0.6526546,0.56183743,0.0411,0.8272477,0.75765556
User 6,0.5356444,0.12917253,1.72E-04,0.002225556,0.1274286,0.66685224,0.56667244,0.0369,0.82394314,0.74518996
User 6,0.49960554,0.061831344,1.64E-04,0.00218828,0.12529711,0.6674486,0.56908935,0.0506,0.8222757,0.7446559
User 6,0.50267196,0.09056752,1.89E-04,0.002296238,0.13146989,0.67867815,0.57646555,0.0432,0.81712145,0.7344358
User 6,0.5199636,0.11950074,3.51E-04,0.002821301,0.1614727,0.69939005,0.57523805,0.0474,0.8179861,0.7147402
User 6,0.50601417,0.096454136,9.64E-05,0.001834975,0.10508788,0.6642944,0.58218473,0.039,0.8130566,0.74747103
User 6,0.48971072,0.10274655,9.36E-05,0.001817085,0.10406431,0.6543366,0.5722064,0.039,0.82010967,0.7562034
User 6,0.5057795,0.07983538,1.16E-04,0.001952381,0.11180485,0.66340524,0.5757305,0.0412,0.8176395,0.7482603
User 6,0.48413795,0.08839831,2.72E-04,0.002590364,0.14828072,0.6898456,0.57520837,0.0486,0.81800693,0.7239565
User 6,0.5291073,0.062664956,2.87E-04,0.002639169,0.15106922,0.70129305,0.5859051,0.0634,0.8103797,0.7128731
User 6,0.49786898,0.052616592,6.80E-04,0.003516262,0.20112643,0.7300507,0.5785331,0.093,0.81565887,0.683393
User 6,0.48485482,0.06164128,3.64E-04,0.002856289,0.16347073,0.7154363,0.5920458,0.0581,0.8059043,0.698678
User 6,0.49566826,0.07098702,9.55E-04,0.003938237,0.22516595,0.61907285,0.77908564,0.205,0.62691754,0.7853336
User 6,0.49159065,0.09965472,0.001471282,0.00455058,0.25999114,0.567888,0.76087904,0.1849,0.6488937,0.8231058
User 6,0.49395713,0.08811439,0.001273999,0.004336764,0.24783951,0.5682003,0.7531223,0.1628,0.6578805,0.8228903
User 6,0.49612758,0.07613824,6.50E-04,0.003465695,0.19824363,0.55779064,0.7105582,0.0992,0.70363843,0.8299817
User 6,0.5037129,0.08447012,0.001888945,0.004947882,0.2825444,0.5477317,0.7598897,0.0887,0.650052,0.836654
User 6,0.49586132,0.08059781,0.001119231,0.004155466,0.2375287,0.5676676,0.7458171,0.0634,0.66615075,0.82325786
User 6,0.48621824,0.07681801,9.06E-04,0.003871217,0.22135,0.6120046,0.7709919,0.0781,0.63684493,0.7908542
User 6,0.51272154,0.08385145,3.74E-04,0.002882385,0.16496089,0.7730212,0.6582121,0.0517,0.75283253,0.63438016
User 6,0.51291645,0.08961337,2.06E-04,0.002362415,0.13525312,0.72726107,0.6279891,0.0389,0.77822214,0.68636096
User 6,0.48661086,0.0758068,8.93E-05,0.001787697,0.102382705,0.6976043,0.62068874,0.0486,0.7840571,0.7164833
User 6,0.510577,0.050804045,2.01E-04,0.00234227,0.13410147,0.7608781,0.6672147,0.04,0.7448655,0.64889485
User 6,0.5175005,0.112356015,2.07E-04,0.002365828,0.1354482,0.71675205,0.61594224,0.0389,0.7877913,0.6973281
User 6,0.49788103,0.06760294,0.00134995,0.004421827,0.252675,0.7853414,0.6051031,0.1224,0.7961471,0.6190629
User 6,0.4863351,0.06347801,7.29E-04,0.00360025,0.20591362,0.75393754,0.6033986,0.0855,0.79743975,0.6569461
User 6,0.50163096,0.069867484,4.70E-04,0.003110266,0.17796938,0.75776684,0.63009757,0.0887,0.77651596,0.6525254
User 6,0.5031082,0.056201823,3.80E-04,0.002896005,0.16573855,0.7496595,0.6300507,0.0591,0.776554,0.66182375
User 6,0.5026407,0.066136636,1.90E-04,0.002296913,0.13150847,0.72444254,0.6277209,0.0654,0.7784385,0.68933517
User 6,0.5104255,0.060199685,2.76E-04,0.002602178,0.14895575,0.71698666,0.60548574,0.0738,0.7958561,0.6970869
User 6,0.494294,0.057698127,3.42E-04,0.002798461,0.1601683,0.7345147,0.6167532,0.0549,0.7871566,0.67859274
User 6,0.48059204,0.06533025,5.28E-04,0.003234111,0.18503593,0.7394296,0.602733,0.0528,0.79794294,0.6732339
User 6,0.47989804,0.06707053,5.92E-04,0.003359884,0.19221008,0.74627674,0.6051416,0.0474,0.7961179,0.6656358
User 6,0.4937594,0.043986388,8.21E-04,0.003744607,0.21413893,0.7599805,0.60417724,0.0981,0.79684997,0.64994586
User 6,0.5023092,0.058276456,0.001767286,0.004838317,0.27632836,0.7889296,0.5906385,0.097,0.80693626,0.61448365
User 6,0.48688543,0.06487854,8.07E-04,0.003725575,0.2130547,0.7599572,0.60501724,0.0465,0.7962124,0.6499731
User 6,0.50444114,0.06697724,0.001223048,0.004280052,0.2446149,0.77326286,0.59618586,0.058,0.80284643,0.63408566
User 6,0.48554304,0.053896796,0.001333598,0.004403844,0.25165284,0.7750389,0.5927387,0.077,0.8053949,0.63191354
User 6,0.512037,0.08591157,4.13E-04,0.002979348,0.17049687,0.72379434,0.59605706,0.0391,0.8029421,0.69001573
User 6,0.48084578,0.10444345,0.005685816,0.007152251,0.4069324,0.5637657,0.84615666,0.1816,0.5329342,0.82593477
User 6,0.50531733,0.088818915,0.002024195,0.005063393,0.28909475,0.5861064,0.7933887,0.0739,0.6087153,0.81023407
User 6,0.5194297,0.12141855,0.001659736,0.004738223,0.27064726,0.5958026,0.78934705,0.0876,0.6139472,0.8031309
User 6,0.5088717,0.09552932,0.001634066,0.004713893,0.26926598,0.5943999,0.7874158,0.0877,0.61642224,0.8041696
User 6,0.50232106,0.086992376,0.003786631,0.006241893,0.35573125,0.55211264,0.8090477,0.2041,0.587743,0.83376956
User 6,0.5057515,0.072244704,0.001701671,0.004777833,0.2728957,0.53626615,0.7444807,0.1468,0.6676439,0.844049
User 6,0.49394757,0.090660475,6.98E-04,0.003548379,0.20295715,0.55988306,0.71564823,0.128,0.6984609,0.8285716
User 6,0.49394473,0.10162564,0.004963748,0.006836583,0.38920796,0.526524,0.8112075,0.1532,0.5847584,0.85016024
User 6,0.49005502,0.060423523,0.003628839,0.00615636,0.35090765,0.51038015,0.77603865,0.1618,0.6306854,0.8599489
User 6,0.47989818,0.0673892,0.003797733,0.006248166,0.3560849,0.5124727,0.7808688,0.204,0.62469506,0.85870355
User 6,0.48759112,0.081145756,0.002356709,0.005326946,0.30402827,0.51104504,0.7457179,0.1173,0.66626185,0.85955393
User 6,0.52907836,0.117684186,8.34E-04,0.003774369,0.21583425,0.6195105,0.7735186,0.0402,0.6337736,0.7849884
User 6,0.48889852,0.042693693,5.62E-04,0.00330002,0.18879569,0.662906,0.5103711,0.3446,0.8599543,0.74870265
User 6,0.45041004,0.028966358,6.75E-04,0.003507581,0.20063154,0.67265666,0.51140904,0.1405,0.85933745,0.73995477
User 6,0.44425333,0.03646895,2.67E-04,0.002575208,0.14741476,0.6415866,0.52184844,0.0591,0.85303825,0.7670506
User 6,0.43120453,0.028561847,8.07E-04,0.003722455,0.21287698,0.7061021,0.540219,0.2293,0.8415245,0.70811003
User 6,0.47784898,0.03222751,5.81E-04,0.00333628,0.19086389,0.7016794,0.5535302,0.1407,0.8328291,0.7124928
User 6,0.4146012,0.029744282,4.78E-04,0.003126462,0.17889366,0.7013125,0.56307656,0.1172,0.82640475,0.71285397
User 6,0.40731823,0.032385863,8.95E-04,0.003854026,0.22037105,0.7004127,0.52707595,0.0813,0.84981817,0.7137381
User 6,0.3985848,0.026011096,9.72E-04,0.003962197,0.22653,0.72054,0.54598427,0.0983,0.83779544,0.69341344
User 6,0.40420023,0.02896808,5.63E-04,0.003301304,0.18886891,0.6959866,0.54856104,0.1098,0.83611053,0.7180548
User 6,0.40466642,0.029985506,6.52E-04,0.003467901,0.19836938,0.70076317,0.54615784,0.1321,0.8376823,0.713394
User 6,0.40606526,0.024853894,2.12E-04,0.002385428,0.13656862,0.6504006,0.54084104,0.132,0.84112483,0.7595914
User 6,0.41912842,0.032308273,0.001175209,0.004220963,0.2412544,0.7323714,0.5479861,0.3022,0.8364874,0.6809054
User 6,0.5339832,0.09662836,2.28E-04,0.002441268,0.13976038,0.68483526,0.5765527,0.077,0.81706,0.72869796
User 6,0.51288444,0.043975204,7.27E-04,0.003596212,0.20568347,0.7000202,0.5391083,0.13,0.84223646,0.714123
User 6,0.4994755,0.034778643,9.83E-04,0.003977574,0.22740531,0.7128636,0.5359857,0.1035,0.8442271,0.70130265
User 6,0.53953946,0.04518643,1.88E-04,0.002290597,0.1311474,0.6430872,0.5373412,0.0496,0.84336495,0.76579297
User 6,0.49193653,0.038838603,9.09E-04,0.003875012,0.2215661,0.54017997,0.712232,0.1394,0.7019442,0.8415495
User 6,0.4954325,0.034100868,0.001356102,0.004429427,0.25310695,0.5161854,0.7146885,0.1437,0.6994429,0.85647684
User 6,0.51269644,0.029051522,0.00115058,0.004191231,0.23956326,0.5269972,0.71400595,0.2547,0.70013964,0.84986705
User 6,0.53481346,0.031145297,9.02E-04,0.003864455,0.22096495,0.512078,0.68821025,0.2072,0.7255113,0.85893893
User 6,0.5708087,0.032329105,5.10E-04,0.003196179,0.18287177,0.5189605,0.66594654,0.1248,0.74599946,0.85479826
User 6,0.57365686,0.038479354,7.89E-04,0.003696672,0.21140803,0.54078877,0.70553535,0.1469,0.7086747,0.84115845
User 6,0.544309,0.027179383,4.07E-04,0.00296509,0.16968292,0.52968067,0.665461,0.0898,0.74643266,0.8481971
User 6,0.5419024,0.05197733,0.001670129,0.004747225,0.2711583,0.4877813,0.704375,0.2155,0.709828,0.8729659
User 6,0.54383045,0.040078413,0.001478928,0.004561886,0.26063344,0.485546,0.6949601,0.1152,0.71904826,0.87421113
User 6,0.5419852,0.03185732,0.001052418,0.004072082,0.2327843,0.48297977,0.67234164,0.1046,0.740241,0.8756315
User 6,0.5192078,0.033882815,0.001180582,0.004236118,0.2421164,0.48905283,0.68435246,0.0919,0.72915137,0.8722542
User 6,0.51609325,0.02893285,9.98E-04,0.003999234,0.22863826,0.4819313,0.66835624,0.1088,0.74384135,0.876209
User 6,0.52485603,0.025402058,0.001262644,0.004324507,0.24714263,0.4890849,0.68806297,0.1301,0.72565097,0.8722362
User 6,0.5400288,0.07113002,0.00445476,0.006594712,0.37560546,0.6292389,0.87158334,0.0623,0.49024737,0.7772119
User 6,0.5293235,0.048564706,7.47E-04,0.003629596,0.20758599,0.73635095,0.58079153,0.0845,0.81405234,0.6765998
User 6,0.5430767,0.037271325,7.22E-04,0.003588224,0.20522822,0.6978272,0.5369094,0.0613,0.8436399,0.71626616
User 6,0.5314832,0.02368807,7.14E-04,0.003574295,0.20443435,0.70144033,0.5418396,0.0634,0.84048194,0.7127282
User 6,0.5307049,0.03035298,0.001042294,0.004056314,0.23188694,0.7199588,0.5407541,0.0644,0.84118074,0.6940168
User 6,0.52491385,0.033184666,7.32E-04,0.003604114,0.20613381,0.7157632,0.5573709,0.0613,0.8302636,0.6983431
User 6,0.52734953,0.022678778,0.00135974,0.004432187,0.2532638,0.7354972,0.5416969,0.0878,0.84057385,0.6775278
User 6,0.53337795,0.02500769,0.001136245,0.004174093,0.23858835,0.72993314,0.5472426,0.0972,0.836974,0.6835186
User 6,0.51461613,0.023603799,1.36E-04,0.002055048,0.117677584,0.6491216,0.5552666,0.0929,0.8316724,0.76068467
User 6,0.4510049,0.029560851,1.91E-04,0.002302214,0.13181156,0.6701888,0.56675017,0.111,0.82388973,0.74219066
User 6,0.42209724,0.026121946,0.001248051,0.004306714,0.24613097,0.74044025,0.55383956,0.166,0.83262336,0.6721222
User 6,0.42088673,0.02406178,7.22E-04,0.003587432,0.20518307,0.71152323,0.5531319,0.092,0.8330937,0.7026626
User 6,0.44474775,0.027510803,0.001370047,0.004442619,0.25385666,0.7226495,0.5253144,0.4306,0.8509082,0.6912146
User 6,0.49906206,0.022415495,0.001079352,0.004102945,0.23454052,0.73593,0.5579868,0.1301,0.8298498,0.67705756
User 6,0.49537164,0.022492053,9.69E-04,0.003957375,0.22625549,0.73711675,0.56633556,0.1587,0.82417476,0.6757654
User 6,0.5087501,0.029829716,6.50E-04,0.003464458,0.19817308,0.74449044,0.5982156,0.1047,0.8013352,0.6676331
User 6,0.616109,0.12932503,2.27E-04,0.002440501,0.1397165,0.6611744,0.55015737,0.0359,0.835061,0.7502322
User 6,0.5006244,0.05060928,3.08E-04,0.002700416,0.15456817,0.57397,0.6933072,0.1204,0.72064215,0.8188763
User 6,0.52451795,0.04730249,3.38E-04,0.002784948,0.15939656,0.55159,0.677115,0.0899,0.73587716,0.8341153
User 6,0.48690665,0.041968904,1.28E-04,0.002012987,0.11527173,0.53752184,0.63099194,0.1269,0.7757894,0.8432498
User 6,0.46640882,0.031950273,7.52E-05,0.001687385,0.096642405,0.5314386,0.6107267,0.1152,0.79184145,0.8470968
User 6,0.45120323,0.037569404,1.68E-04,0.002204283,0.1262122,0.5598787,0.6597872,0.091,0.7514525,0.8285746
User 6,0.4549795,0.04670253,1.18E-04,0.001961114,0.11230443,0.56194055,0.651146,0.0645,0.7589525,0.82717764
User 6,0.44498444,0.043274723,8.75E-06,8.25E-04,0.047241062,0.64574265,0.6810832,0.0569,0.73220605,0.7635551
User 6,0.4500483,0.050316628,2.15E-04,0.002396956,0.13722754,0.5891015,0.6941813,0.076,0.7198002,0.8080591
User 6,0.46240747,0.04187172,1.51E-04,0.002129426,0.121931486,0.5886661,0.68267334,0.0845,0.73072374,0.8083763
User 6,0.43729824,0.037835203,3.41E-04,0.002794046,0.15991618,0.55993193,0.6848448,0.2157,0.72868896,0.8285386
User 6,0.44939208,0.033132613,2.01E-04,0.002343596,0.13417728,0.5577837,0.66387707,0.1341,0.7478417,0.82998633
User 6,0.4450322,0.04333092,1.28E-04,0.002015928,0.115439944,0.5539694,0.646226,0.0867,0.7631461,0.83253706
User 6,0.4485902,0.03915938,4.74E-04,0.003118387,0.17843285,0.526787,0.66946363,0.1362,0.7428448,0.84999734
User 6,0.44248876,0.03427155,4.06E-04,0.002960615,0.16942744,0.5209131,0.6575416,0.1173,0.75341827,0.85360974
User 6,0.4484165,0.034663826,5.08E-04,0.003192047,0.18263602,0.52617836,0.6720629,0.1873,0.74049413,0.8503742
User 6,0.44673678,0.044175994,3.26E-04,0.002752594,0.15754864,0.52209145,0.64956594,0.0983,0.7603053,0.8528895
User 6,0.4371779,0.10700944,0.002233607,0.005232472,0.29867706,0.5446761,0.768057,0.152,0.6403815,0.8386465
User 6,0.4384739,0.047589302,4.08E-04,0.002966125,0.16974197,0.5604084,0.69241095,0.1268,0.7215034,0.82821643
User 6,0.44971004,0.023853416,5.71E-04,0.003317341,0.18978365,0.6828607,0.5325425,0.2969,0.84640324,0.7305486
User 6,0.502321,0.054361112,1.77E-04,0.002244707,0.12852359,0.6270462,0.52195674,0.078,0.852972,0.77898204
User 6,0.48608792,0.030205013,4.36E-04,0.003031622,0.17348088,0.64400303,0.5020956,0.0825,0.86481214,0.76502293
User 6,0.48268753,0.033271503,6.05E-04,0.003383258,0.19354306,0.66395736,0.5074753,0.0666,0.8616663,0.7477704
User 6,0.48015636,0.027166897,4.36E-04,0.003032846,0.17355074,0.65568423,0.515267,0.0624,0.8570297,0.7550352
User 6,0.48639253,0.031317938,4.62E-04,0.0030917,0.17690985,0.66223526,0.519834,0.0675,0.8542673,0.749296
User 6,0.47691327,0.030124288,5.44E-04,0.003264452,0.1867668,0.64497876,0.49162617,0.0782,0.87080634,0.76420045
User 6,0.48402324,0.037681643,6.54E-04,0.003470661,0.19852675,0.6758502,0.5169323,0.2357,0.8560263,0.73703897
User 6,0.48723316,0.031757895,0.001351012,0.004422649,0.25272173,0.6616504,0.4525462,0.1215,0.891741,0.7498125
User 6,0.52126044,0.071146235,4.17E-04,0.002990787,0.17114986,0.68865645,0.5549269,0.0728,0.8318991,0.72508776
User 6,0.48928404,0.07602681,3.33E-04,0.002773982,0.1587702,0.6669467,0.54061335,0.0507,0.84127116,0.7451054
User 6,0.48152846,0.03327365,6.52E-04,0.003467947,0.19837199,0.69320405,0.53729486,0.1332,0.84339446,0.7207414
User 6,0.4832876,0.03228549,4.02E-04,0.002952479,0.16896297,0.6758273,0.54208976,0.0962,0.8403206,0.73706
User 6,0.48881412,0.029641476,3.82E-04,0.002901269,0.16603912,0.6611226,0.5278639,0.0729,0.84932894,0.7502779
User 6,0.48481482,0.030878427,0.001465816,0.004544376,0.25963873,0.7236563,0.5215886,0.2093,0.8531971,0.6901605
User 6,0.4791961,0.038786627,3.17E-04,0.002725215,0.15598471,0.67524505,0.5523274,0.0772,0.8336273,0.7375935
User 6,0.46307716,0.05364476,3.64E-04,0.002856001,0.1634543,0.66448647,0.53386897,0.0454,0.8455672,0.7473003
User 6,0.46923152,0.031302247,4.08E-04,0.002964973,0.16967621,0.660429,0.5239735,0.0824,0.8517345,0.7508885
User 6,0.47247005,0.023137853,2.48E-04,0.00251205,0.14380568,0.6569036,0.541966,0.073,0.8404004,0.75397456
User 6,0.46441552,0.029966058,6.06E-04,0.003384859,0.19363435,0.6810971,0.5272168,0.1089,0.8497308,0.7321931
User 7,0.6071016,0.04747751,0.00852134,0.008194152,0.4651903,0.88472855,0.5781185,0.208,0.8159528,0.46610668
User 7,0.585879,0.03625545,0.001562921,0.004642831,0.26523098,0.80528563,0.6210977,0.2418,0.7837332,0.59288704
User 7,0.5821484,0.108122416,0.07588763,0.017196462,0.9459113,0.43652275,0.9910646,0.1595,0.13338289,0.8996932
User 7,0.6203227,0.12702979,0.008134819,0.008067174,0.45811144,0.86135656,0.5444381,0.135,0.838801,0.50800085
User 7,0.60011214,0.10555991,0.001186764,0.004235927,0.24210553,0.72388285,0.53686184,0.0759,0.8436702,0.6899229
User 7,0.5993835,0.06648767,3.91E-04,0.002924919,0.16738947,0.67881286,0.5468182,0.0443,0.83725137,0.73431134
User 7,0.57882917,0.05166864,0.001516501,0.004597209,0.2626399,0.74464285,0.5451759,0.0961,0.8383217,0.6674631
User 7,0.5683471,0.039029147,4.84E-06,6.77E-04,0.038808558,0.11405829,0.075424366,0.0781,0.99715155,0.99347407
User 7,0.605473,0.05518587,0.002579295,0.00551083,0.3144373,0.784831,0.55359596,0.0853,0.8327854,0.6197099
User 7,1.3243893,0.28485814,4.28E-04,0.003152554,0.18038261,0.6901788,0.5489505,0.0083,0.8358549,0.72363883
User 7,0.5783801,0.12753245,0.004764633,0.006742525,0.38392043,0.61710286,0.86810595,0.0981,0.49637893,0.7868825
User 7,0.5751323,0.04137799,0.002883524,0.005699548,0.32511094,0.5610857,0.79696685,0.1742,0.60402304,0.8277577
User 7,0.58220094,0.20954895,0.00119427,0.004251794,0.24300791,0.5611352,0.74422014,0.0876,0.6679344,0.82772416
User 7,0.55650467,0.035222895,0.003637561,0.00615859,0.35103345,0.55961,0.8115362,0.3844,0.5843022,0.82875603
User 7,0.56940305,0.03758043,0.002124585,0.005146073,0.29378137,0.5646991,0.7801571,0.2122,0.62558365,0.8252969
User 7,0.5278506,0.042184584,0.002032132,0.00506973,0.289454,0.5488929,0.7653039,0.1415,0.64366907,0.8358927
User 7,0.5380254,0.2760332,0.00178486,0.005115005,0.2920205,0.6124356,0.8146968,0.0073,0.5798872,0.7905205
User 7,0.33372912,0.04115615,0.004548714,0.006636932,0.37798116,0.8610558,0.6108028,0.2396,0.79178274,0.5085105
User 7,0.34157112,0.04831436,0.001723553,0.004799012,0.27409774,0.84286165,0.6650912,0.1733,0.7467621,0.5381303
User 7,0.33508608,0.026948499,1.21E-04,0.001974887,0.11309231,0.7018792,0.6169644,0.1245,0.78699106,0.712296
User 7,0.34763312,0.053481,0.001064621,0.004062039,0.23221277,0.7829721,0.61838955,0.2334,0.78587174,0.6220568
User 7,0.36111915,0.03069143,3.92E-04,0.002929879,0.16767266,0.83148324,0.7269724,0.0507,0.68666667,0.55554986
User 7,0.37369844,0.033276394,1.41E-04,0.002080645,0.119141586,0.7515387,0.6677479,0.0622,0.74438745,0.659689
User 7,0.48179322,0.1162721,7.88E-04,0.003715114,0.21245873,0.8048424,0.6612993,0.0189,0.7501222,0.5934886
User 7,0.39445016,0.08015034,1.53E-04,0.002196881,0.12578894,0.7614245,0.67401886,0.0105,0.73871416,0.6482536
User 7,0.4133743,0.07353176,2.23E-05,0.001125807,0.06449283,0.70490116,0.6577139,0.1044,0.7532678,0.7093055
User 7,0.39470473,0.045892227,0.00526926,0.006973241,0.39688513,0.89723164,0.6548033,0.2046,0.75579935,0.44156018
User 7,0.40301132,0.034680586,0.005290397,0.006981817,0.39736676,0.89835453,0.65635747,0.1383,0.75445,0.43927112
User 7,0.4016575,0.047296558,2.25E-04,0.002439008,0.13963118,0.7628754,0.6653809,0.059,0.746504,0.6465455
User 7,0.37649518,0.14836991,0.002082058,0.005163373,0.29476184,0.69361335,0.8734935,0.0293,0.48683584,0.72034746
User 8,0.56585956,0.16554175,0.002878929,0.00569653,0.3249403,0.8231873,0.59768856,0.0612,0.80172837,0.56776994
User 8,0.5320982,0.09334409,0.002008701,0.005050414,0.2883589,0.7659226,0.5506208,0.0866,0.8347555,0.6429328
User 8,0.5228775,0.07934666,0.001665945,0.004744706,0.27101526,0.7506635,0.5456916,0.096,0.8379861,0.6606847
User 8,0.5556712,0.065757595,0.001455636,0.004535809,0.25915197,0.7467686,0.55078745,0.077,0.83464557,0.66508394
User 8,0.5385158,0.07787427,0.001670253,0.004748314,0.27122012,0.7476165,0.5416574,0.078,0.84059936,0.6641307
